x;y
Total República;27.6
Guatemala;44.7
El Progreso;33.6
Sacatepéquez;9.7
Chimaltenango;9.6
Escuintla;72.9
Santa Rosa;49.4
Solola;3.7
Totonicapan;1.6
Quetzaltenango;16.6
Suchitepéquez;20.1
Retalhuleu;23.2
San Marcos;11.5
Huehuetenango;5.9
Quiché;3.0
Baja Verapaz;8.1
Alta Verapaz;6.8
Petén;40.5
Izabal;62.4
Zacapa;72.1
Chiquimula;57.7
Jalapa;35.1
Jutiapa;46.5
