x;y
Total República;0.5
Santa Rosa;4.2
Solola;2.2
Escuintla;0.8
Baja Verapaz;0.7
Jutiapa;0.7
El Progreso;0.6
Suchitepéquez;0.6
Chiquimula;0.5
Guatemala;0.5
Zacapa;0.4
Sacatepéquez;0.3
Quiché;0.3
Huehuetenango;0.2
Izabal;0.2
Totonicapan;0.2
Chimaltenango;0.2
Petén;0.1
Alta Verapaz;0.1
Quetzaltenango;0.0
Retalhuleu;0.0
San Marcos;0.0
Jalapa;0.0

