x;y
Guatemala;37.5
Quetzaltenango;9.3
Escuintla;6.6
Alta Verapaz;5.2
Suchitepéquez;4.4
Huehuetenango;4.3
San Marcos;3.5
Retalhuleu;3.2
Sacatepéquez;2.7
Santa Rosa;2.3
Quiché;2.3
Chimaltenango;2.2
Solola;2.1
Baja Verapaz;2.1
Petén;2.0
Izabal;1.9
Jalapa;1.9
Chiquimula;1.7
Jutiapa;1.6
El Progreso;1.4
Zacapa;1.1
Totonicapán;0.8
