x;y
Guatemala;29.0
Quetzaltenango;8.4
Huehuetenango;5.9
Escuintla;5.6
San Marcos;5.3
Alta Verapaz;5.3
Suchitepéquez;4.0
Chimaltenango;3.3
Quiché;3.2
Retalhuleu;3.0
Jutiapa;3.0
Santa Rosa;2.8
Petén;2.8
Izabal;2.6
Chiquimula;2.6
Sacatepéquez;2.2
El Progreso;2.0
Baja Verapaz;2.0
Zacapa;1.8
Jalapa;1.8
Totonicapán;1.6
Solola;1.4
Extranjero;0.1
Ignorado;0.1
