x;y
Guatemala;37.3
Escuintla;10.7
Petén;7.9
Quetzaltenango;6.0
Izabal;5.9
Suchitepéquez;4.5
Sololá;3.8
Chiquimula;3.0
Quiché;2.9
Santa Rosa;2.7
Zacapa;2.7
Huehuetenango;2.5
Retalhuelu;1.8
Sacatepéquez;1.5
El Progreso;1.2
Chimaltenango;1.2
Baja Verapaz;1.1
Jalapa;1.1
San Marcos;1.0
Totonicapán;0.5
Jutiapa;0.5
Alta Verapaz;0.1
