x;y
Enero;6.3
Febrero;9.8
Marzo;9.1
Abril;8.6
Mayo;7.3
Junio;8.6
Julio;8.1
Agosto;9.2
Septiembre;9.3
Octubre;8.4
Noviembre;6.7
Diciembre;8.4
