x;y
Total República;0.5
Guatemala;0.5
El Progreso;0.6
Sacatepéquez;0.3
Chimaltenango;0.2
Escuintla;0.8
Santa Rosa;4.2
Solola;2.2
Totonicapan;0.2
Quetzaltenango;0.0
Suchitepéquez;0.6
Retalhuleu;0.0
San Marcos;0.0
Huehuetenango;0.2
Quiché;0.3
Baja Verapaz;0.7
Alta Verapaz;0.1
Petén;0.1
Izabal;0.2
Zacapa;0.4
Chiquimula;0.5
Jalapa;0.0
Jutiapa;0.7
