x;y
Enero;7.7
Febrero;7.6
Marzo;8.3
Abril;8.6
Mayo;7.9
Junio;7.9
Julio;9.3
Agosto;9.2
Septiembre;8.6
Octubre;8.7
Noviembre;9.2
Diciembre;7.0
