x;y
Guatemala;43.9
Escuintla;7.5
Chiquimula;6.5
Izabal;3.7
Jutiapa;3.7
Petén;3.5
Santa Rosa;3.5
Alta Verapaz;3.2
Zacapa;3.2
Quetzaltenango;3.0
Suchitepéquez;2.7
San Marcos;2.4
Huehuetenango;2.3
Chimaltenango;2.2
Sacatepéquez;1.6
Retalhuleu;1.5
Jalapa;1.5
El Progreso;1.2
Quiché;1.0
Baja Verapaz;.9
Solola;.7
Totonicapan;.2
