x;y
Enero;9.6
Febrero;8.4
Marzo;8.9
Abril;8.8
Mayo;8.1
Junio;8.3
Julio;8.3
Agosto;8.0
Septiembre;8.7
Octubre;7.7
Noviembre;8.0
Diciembre;7.1
