x;y
Guatemala;40.8
Quetzaltenango;8.8
Escuintla;6
San Marcos;4.9
Alta Verapaz;4
Huehuetenango;3.9
Peten;3.3
Suchitepéquez;2.9
Sacatepéquez;2.7
Chimaltenango;2.7
Quiche;2.2
Retalhuleu;2.1
Santa rosa;1.8
Sololá;1.8
Baja Verapaz;1.8
Izabal;1.7
Zacapa;1.5
Chiquimula;1.5
Jutiapa;1.5
Totonicapán;1.4
Jalapa;1.3
El progreso;1.2
